period,state,state_name,sectorid,sector,sales,sales_units,year,month,TMAX,TMIN,TAVG,HDD,CDD,population,per_capita_income
2019-05-01,NH,New Hampshire,RES,residential,303.47101,million kilowatt hours,2019,5,16.379466884159484,5.400234741190673,10.892261610998,217.8221153846154,3.021153846153846,1371857,63946
2019-04-01,NH,New Hampshire,RES,residential,325.59523,million kilowatt hours,2019,4,11.469278272925331,0.0391993888464476,5.755548354695414,336.9218181818182,0.5154545454545455,1371857,63946
2019-03-01,NH,New Hampshire,RES,residential,387.07479,million kilowatt hours,2019,3,3.979205972570037,-8.88239076295904,-2.4543450833665448,610.2545454545455,0.0,1371857,63946
2019-02-01,NH,New Hampshire,RES,residential,398.46402,million kilowatt hours,2019,2,-0.2623270063270063,-11.536144485144485,-5.8975610315610325,646.7936363636364,0.0,1371857,63946
2019-01-01,NH,New Hampshire,RES,residential,463.83774,million kilowatt hours,2019,1,-1.903853036748198,-12.86595052528117,-7.384901781014683,760.7190909090909,0.0,1371857,63946
2018-12-01,NH,New Hampshire,RES,residential,431.87999,million kilowatt hours,2018,12,1.3169874219217934,-8.87371290901658,-3.770547494280531,642.3163636363637,0.0,1364941,60335
2018-11-01,NH,New Hampshire,RES,residential,353.24476,million kilowatt hours,2018,11,3.93160023302189,-4.011994801819363,-0.0393533082386682,515.4564814814815,0.0,1364941,60335
2018-10-01,NH,New Hampshire,RES,residential,322.16783,million kilowatt hours,2018,10,12.109357448816342,2.914417783583779,7.51188761620006,314.27924528301884,2.95,1364941,60335
2018-09-01,NH,New Hampshire,RES,residential,387.59836,million kilowatt hours,2018,9,22.31481565016702,11.168154660461273,16.741485155314145,78.80660377358491,41.58396226415094,1364941,60335
2018-08-01,NH,New Hampshire,RES,residential,454.84601,million kilowatt hours,2018,8,26.84559998038063,15.49937326852269,21.170202472555324,11.34056603773585,107.5245283018868,1364941,60335
2018-07-01,NH,New Hampshire,RES,residential,466.6791,million kilowatt hours,2018,7,28.37838703880822,14.706662435150568,21.54252473697939,10.200943396226414,118.5264150943396,1364941,60335
2018-06-01,NH,New Hampshire,RES,residential,334.0564,million kilowatt hours,2018,6,23.68519721332669,10.066312389627289,16.875754801476987,64.99905660377358,31.50471698113208,1364941,60335
2018-05-01,NH,New Hampshire,RES,residential,303.86607,million kilowatt hours,2018,5,21.95745569604549,6.875368897554195,14.417809887659798,119.8898148148148,13.682407407407409,1364941,60335
2018-04-01,NH,New Hampshire,RES,residential,337.64765,million kilowatt hours,2018,4,9.19783160007298,-1.808355265158426,3.692399113896959,413.2407407407408,0.0879629629629629,1364941,60335
2018-03-01,NH,New Hampshire,RES,residential,376.10513,million kilowatt hours,2018,3,4.400098975990396,-5.633558931070914,-0.6167299775402592,549.9300000000001,0.0,1364941,60335
2018-02-01,NH,New Hampshire,RES,residential,372.06981,million kilowatt hours,2018,2,3.2721690716690714,-8.520348484848485,-2.622704425204425,556.6445454545454,0.0,1364941,60335
2018-01-01,NH,New Hampshire,RES,residential,500.85188,million kilowatt hours,2018,1,-1.812749729337174,-12.572031947985352,-7.194928920630381,750.8681818181818,0.0,1364941,60335
2017-12-01,NH,New Hampshire,RES,residential,443.54967,million kilowatt hours,2017,12,-1.8134213305693416,-10.897034405989354,-6.355227868279348,723.9767857142857,0.0,1359076,57878
2017-11-01,NH,New Hampshire,RES,residential,340.64384,million kilowatt hours,2017,11,7.303950617283951,-3.4724765857811835,1.915737015751384,466.2648148148148,0.0,1359076,57878
2017-10-01,NH,New Hampshire,RES,residential,310.72804,million kilowatt hours,2017,10,18.968911934618944,5.764132422575863,12.364128224814564,172.32222222222222,4.452777777777778,1359076,57878
2017-09-01,NH,New Hampshire,RES,residential,326.97943,million kilowatt hours,2017,9,23.558621843602687,11.076239784055876,17.317430813829283,61.99166666666667,41.6675925925926,1359076,57878
2017-08-01,NH,New Hampshire,RES,residential,402.89633,million kilowatt hours,2017,8,25.140208483721104,11.7991608698339,18.4696846767775,36.88518518518519,51.15648148148148,1359076,57878
2017-07-01,NH,New Hampshire,RES,residential,409.46945,million kilowatt hours,2017,7,25.864310059610396,13.66837116950669,19.76634061455854,21.66203703703704,75.59074074074074,1359076,57878
2017-06-01,NH,New Hampshire,RES,residential,342.99777,million kilowatt hours,2017,6,23.87325060426628,11.091380893575252,17.482315748920765,61.45909090909091,47.30363636363636,1359076,57878
2017-05-01,NH,New Hampshire,RES,residential,299.71843,million kilowatt hours,2017,5,16.919278863202617,5.861824944036087,11.390551903619352,210.6718181818182,10.790909090909093,1359076,57878
2017-04-01,NH,New Hampshire,RES,residential,362.20936,million kilowatt hours,2017,4,13.702353285771162,1.778932655926989,7.750613731082994,285.14473684210526,3.155263157894737,1359076,57878
2017-03-01,NH,New Hampshire,RES,residential,367.99046,million kilowatt hours,2017,3,2.053502495769912,-9.000501283924416,-3.4750823098843058,621.5982758620689,0.0,1359076,57878
2017-02-01,NH,New Hampshire,RES,residential,377.73837,million kilowatt hours,2017,2,2.688008057894023,-8.543591153810452,-2.9250949917528866,552.6140350877193,0.0,1359076,57878
2017-01-01,NH,New Hampshire,RES,residential,456.57587,million kilowatt hours,2017,1,1.4476137270814888,-8.187834091923754,-3.370110182421133,636.3366071428571,0.0,1359076,57878
2016-12-01,NH,New Hampshire,RES,residential,379.69941,million kilowatt hours,2016,12,1.267325925677317,-9.032273478094533,-3.874243629918117,618.6181034482759,0.0,1351178,55677
2016-11-01,NH,New Hampshire,RES,residential,317.25686,million kilowatt hours,2016,11,8.713115264330593,-1.550138998533395,3.581866626687419,398.4098214285714,0.0,1351178,55677
2016-10-01,NH,New Hampshire,RES,residential,317.05901,million kilowatt hours,2016,10,15.034746069895412,3.444943960636912,9.239845015266162,252.89722222222224,0.1240740740740739,1351178,55677
2016-09-01,NH,New Hampshire,RES,residential,408.85543,million kilowatt hours,2016,9,23.344959122601782,9.5421269563026,16.443469553267594,75.15555555555555,30.30740740740741,1351178,55677
2016-08-01,NH,New Hampshire,RES,residential,454.10709,million kilowatt hours,2016,8,27.382575178039197,13.933872374438518,20.658243539084705,11.879090909090907,91.04454545454546,1351178,55677
2016-07-01,NH,New Hampshire,RES,residential,403.92118,million kilowatt hours,2016,7,27.76288010133028,14.124276929917848,20.94357851562406,15.103846153846153,102.56634615384615,1351178,55677
2016-06-01,NH,New Hampshire,RES,residential,327.356,million kilowatt hours,2016,6,24.7434877478843,10.4532927736376,17.598634513634515,47.2,35.69230769230769,1351178,55677
2016-05-01,NH,New Hampshire,RES,residential,295.08845,million kilowatt hours,2016,5,19.571872125607896,6.318239812053854,12.951271403722778,164.0196078431373,16.690196078431374,1351178,55677
2016-04-01,NH,New Hampshire,RES,residential,340.80953,million kilowatt hours,2016,4,12.163778284298468,-2.281160624690984,4.932516862139484,365.1735294117647,0.2098039215686276,1351178,55677
2016-03-01,NH,New Hampshire,RES,residential,384.32147,million kilowatt hours,2016,3,8.067950195463583,-3.699836422971744,2.1868051468404803,457.4470588235294,0.0294117647058823,1351178,55677
2016-02-01,NH,New Hampshire,RES,residential,393.50985,million kilowatt hours,2016,2,3.0103722252303684,-9.53551033618875,-3.2671959939738864,585.6163265306122,0.0,1351178,55677
2016-01-01,NH,New Hampshire,RES,residential,416.42275,million kilowatt hours,2016,1,0.2850874389812127,-10.012391559758472,-4.863652060388628,653.712,0.0,1351178,55677
2015-12-01,NH,New Hampshire,RES,residential,361.49838,million kilowatt hours,2015,12,6.302423495241627,-2.183776489309109,2.059323502966259,461.823,0.0,1343764,54161
2015-11-01,NH,New Hampshire,RES,residential,309.20185,million kilowatt hours,2015,11,10.947641327373606,-1.5003210647274496,4.723660131323078,365.26372549019607,0.0284313725490197,1343764,54161
2015-10-01,NH,New Hampshire,RES,residential,322.99807,million kilowatt hours,2015,10,14.5918321653431,1.2848250515083328,7.938328608425718,294.4235294117647,0.0009803921568626,1343764,54161
2015-09-01,NH,New Hampshire,RES,residential,405.24316,million kilowatt hours,2015,9,24.98411475762568,10.42928275207538,17.707777814679588,55.845098039215685,47.11176470588235,1343764,54161
2015-08-01,NH,New Hampshire,RES,residential,426.32669,million kilowatt hours,2015,8,26.766067446691597,13.942300879277076,20.3450397779576,11.81470588235294,81.42058823529412,1343764,54161
2015-07-01,NH,New Hampshire,RES,residential,374.91235,million kilowatt hours,2015,7,26.392919823647933,13.575118215626487,19.97534988135371,18.21122448979592,76.44285714285714,1343764,54161
2015-06-01,NH,New Hampshire,RES,residential,333.00501,million kilowatt hours,2015,6,21.95982526425099,10.200210006032616,16.078271375194856,76.415,22.642000000000003,1343764,54161
2015-05-01,NH,New Hampshire,RES,residential,303.82063,million kilowatt hours,2015,5,23.350364492941644,7.299267100558417,15.318161486405204,107.989,27.987,1343764,54161
2015-04-01,NH,New Hampshire,RES,residential,358.93989,million kilowatt hours,2015,4,11.538479426361096,-0.996835353011578,5.267160300263023,362.912,0.0,1343764,54161
2015-03-01,NH,New Hampshire,RES,residential,432.95908,million kilowatt hours,2015,3,2.5657314294111258,-10.673229546198092,-4.058904869376881,654.7919999999999,0.0,1343764,54161
2015-02-01,NH,New Hampshire,RES,residential,438.54667,million kilowatt hours,2015,2,-6.069376675001029,-19.9130120781256,-12.99043680080574,816.8911764705882,0.0,1343764,54161
2015-01-01,NH,New Hampshire,RES,residential,459.49622,million kilowatt hours,2015,1,-2.998598394825571,-15.70099004211451,-9.35097553715136,777.4273584905661,0.0,1343764,54161
2014-12-01,NH,New Hampshire,RES,residential,391.20677,million kilowatt hours,2014,12,2.3065340368551914,-5.343618278591779,-1.524771120556588,564.0858490566037,0.0,1339344,51988
2014-11-01,NH,New Hampshire,RES,residential,327.913,million kilowatt hours,2014,11,6.58769282866984,-3.2211118271800867,1.6926867748801355,461.0805555555556,0.0,1339344,51988
2014-10-01,NH,New Hampshire,RES,residential,311.02925,million kilowatt hours,2014,10,15.302067549743365,5.162616798615219,10.232455203415542,233.57685185185184,2.8870370370370364,1339344,51988
2014-09-01,NH,New Hampshire,RES,residential,368.19329,million kilowatt hours,2014,9,21.70236242971588,8.166218763994625,14.93125217694183,114.17909090909092,25.884545454545457,1339344,51988
2014-08-01,NH,New Hampshire,RES,residential,399.51392,million kilowatt hours,2014,8,24.46058944488756,11.96284788542938,18.211775072140163,30.35555555555556,37.09166666666667,1339344,51988
2014-07-01,NH,New Hampshire,RES,residential,397.38648,million kilowatt hours,2014,7,26.696235261012895,14.325381077973896,20.51034839937845,12.721698113207546,89.6745283018868,1339344,51988
2014-06-01,NH,New Hampshire,RES,residential,311.66737,million kilowatt hours,2014,6,24.18267561759429,10.992008219256103,17.586874712674973,45.98962264150943,34.54622641509434,1339344,51988
2014-05-01,NH,New Hampshire,RES,residential,314.85244,million kilowatt hours,2014,5,18.70716054752277,6.288047252256558,12.493012739900577,165.04905660377358,2.818867924528302,1339344,51988
2014-04-01,NH,New Hampshire,RES,residential,354.85968,million kilowatt hours,2014,4,12.437632381715009,-0.9059090952612164,5.765500280822337,348.74528301886795,0.0839622641509433,1339344,51988
2014-03-01,NH,New Hampshire,RES,residential,401.5506,million kilowatt hours,2014,3,1.3344999921904817,-12.35026176824846,-5.518340828914731,695.6240384615384,0.0,1339344,51988
2014-02-01,NH,New Hampshire,RES,residential,452.65902,million kilowatt hours,2014,2,-1.2326027909805743,-13.56281175077734,-7.406351193462783,665.3634615384616,0.0,1339344,51988
2014-01-01,NH,New Hampshire,RES,residential,479.65517,million kilowatt hours,2014,1,-2.545359430728559,-13.729506378429654,-8.129400840294506,780.6326923076923,0.0,1339344,51988
2024-12-01,NH,New Hampshire,COM,commercial,345.69961,million kilowatt hours,2024,12,0.9647477332440852,-8.530542370870773,-3.791732799931823,600.7059322033898,0.0,1409032,83192
2024-11-01,NH,New Hampshire,COM,commercial,330.83612,million kilowatt hours,2024,11,10.001140331675854,-0.9627656615085272,4.533113279581101,362.5370689655173,0.3827586206896553,1409032,83192
2024-10-01,NH,New Hampshire,COM,commercial,323.36089,million kilowatt hours,2024,10,15.891141750459546,2.633479518162652,9.264625149969536,260.73148148148147,0.0657407407407408,1409032,83192
2024-09-01,NH,New Hampshire,COM,commercial,333.59419,million kilowatt hours,2024,9,22.441899038875288,9.012160385913926,15.724984386456816,75.91698113207546,12.166037735849056,1409032,83192
2024-08-01,NH,New Hampshire,COM,commercial,370.66154,million kilowatt hours,2024,8,24.70733090434687,13.51275200619517,19.110708338810383,25.637735849056604,61.0377358490566,1409032,83192
2024-07-01,NH,New Hampshire,COM,commercial,413.05662,million kilowatt hours,2024,7,28.260085651575217,16.044834007677146,22.152459829626174,6.44537037037037,133.89074074074074,1409032,83192
2024-06-01,NH,New Hampshire,COM,commercial,360.69937,million kilowatt hours,2024,6,25.247704975774894,12.569868797597088,18.91642705947144,33.97222222222222,61.68703703703704,1409032,83192
2024-05-01,NH,New Hampshire,COM,commercial,312.73263,million kilowatt hours,2024,5,19.837359970767405,8.005513178450252,13.929551467087416,129.7913793103448,14.554310344827588,1409032,83192
2024-04-01,NH,New Hampshire,COM,commercial,304.30619,million kilowatt hours,2024,4,12.073902643763278,-0.0522461644189978,6.008603200839758,342.5508620689656,0.0,1409032,83192
2024-03-01,NH,New Hampshire,COM,commercial,321.32806,million kilowatt hours,2024,3,6.389704295278119,-3.601902353579031,1.3834978300826275,491.7025423728814,0.0,1409032,83192
2024-02-01,NH,New Hampshire,COM,commercial,337.20296,million kilowatt hours,2024,2,2.8143888288155057,-8.841487017919057,-3.0157392877925244,581.8025423728814,0.0,1409032,83192
2024-01-01,NH,New Hampshire,COM,commercial,351.68882,million kilowatt hours,2024,1,-0.475919776842821,-8.168057557800426,-4.325882751353054,666.3033898305085,0.0,1409032,83192
2023-12-01,NH,New Hampshire,COM,commercial,330.83122,million kilowatt hours,2023,12,4.244856252203233,-3.980142931365746,0.1443008110988458,524.4594827586208,0.0,1402199,79267
2023-11-01,NH,New Hampshire,COM,commercial,324.38068,million kilowatt hours,2023,11,5.897622773930022,-4.305600339296665,0.7965282034576295,495.8543859649123,0.0,1402199,79267
2023-10-01,NH,New Hampshire,COM,commercial,322.01621,million kilowatt hours,2023,10,16.754060524837307,5.94120212790861,11.34763132637296,202.87358490566035,3.677358490566038,1402199,79267
2023-09-01,NH,New Hampshire,COM,commercial,349.47641,million kilowatt hours,2023,9,22.376125234828063,11.166328575512535,16.75260563636645,78.22169811320755,43.638679245283015,1402199,79267
2023-08-01,NH,New Hampshire,COM,commercial,368.61078,million kilowatt hours,2023,8,24.082462978876315,12.810119727754476,18.44539721260085,27.677777777777777,40.45925925925926,1402199,79267
2023-07-01,NH,New Hampshire,COM,commercial,394.14087,million kilowatt hours,2023,7,27.294998763962663,16.22495468856828,21.760053617010232,7.155555555555555,118.1074074074074,1402199,79267
2023-06-01,NH,New Hampshire,COM,commercial,333.46359,million kilowatt hours,2023,6,22.263275561886672,11.459215647060477,16.86880812029145,66.63888888888889,34.45,1402199,79267
2023-05-01,NH,New Hampshire,COM,commercial,313.27808,million kilowatt hours,2023,5,19.249418173743862,4.190492591878486,11.715893856472375,177.13482142857143,3.361607142857143,1402199,79267
2023-04-01,NH,New Hampshire,COM,commercial,306.83992,million kilowatt hours,2023,4,13.205597205861354,0.9347233962158532,7.04061302992984,297.6267857142857,1.5383928571428576,1402199,79267
2023-03-01,NH,New Hampshire,COM,commercial,332.56555,million kilowatt hours,2023,3,5.1632271410210135,-4.651782832172299,0.2638898569823437,516.7383928571428,0.0,1402199,79267
2023-02-01,NH,New Hampshire,COM,commercial,331.98701,million kilowatt hours,2023,2,1.8242649281935,-10.102638888888889,-4.14318499622071,602.1357142857142,0.0,1402199,79267
2023-01-01,NH,New Hampshire,COM,commercial,343.0287,million kilowatt hours,2023,1,2.406345968615477,-5.346120865059038,-1.4648425292347356,572.4901785714286,0.0,1402199,79267
2022-12-01,NH,New Hampshire,COM,commercial,344.24617,million kilowatt hours,2022,12,2.9321529247555103,-6.669955593900091,-1.8607634556303911,575.1080357142857,0.0,1396678,75329
2022-11-01,NH,New Hampshire,COM,commercial,305.92077,million kilowatt hours,2022,11,10.614067116991391,-1.5796372421402,4.539005070672864,383.4,1.3759259259259256,1396678,75329
2022-10-01,NH,New Hampshire,COM,commercial,304.05001,million kilowatt hours,2022,10,16.196501663410263,2.846879117994709,9.521690390702489,250.2203703703704,0.0277777777777776,1396678,75329
2022-09-01,NH,New Hampshire,COM,commercial,343.94197,million kilowatt hours,2022,9,20.67384723852117,9.346318892478669,15.022405722965996,99.92358490566038,15.011320754716982,1396678,75329
2022-08-01,NH,New Hampshire,COM,commercial,391.04132,million kilowatt hours,2022,8,27.80784925518642,15.080542433712624,21.44419584444952,11.98703703703704,117.16851851851852,1396678,75329
2022-07-01,NH,New Hampshire,COM,commercial,399.29644,million kilowatt hours,2022,7,27.76082640192676,13.859823484604249,20.810459351867653,15.503703703703705,100.54444444444444,1396678,75329
2022-06-01,NH,New Hampshire,COM,commercial,342.27528,million kilowatt hours,2022,6,23.300820527644674,10.611703676484195,16.956262102064436,57.23611111111112,26.72962962962963,1396678,75329
2022-05-01,NH,New Hampshire,COM,commercial,323.71744,million kilowatt hours,2022,5,21.2295501253547,7.078225214005261,14.15469345802837,135.84716981132075,24.46320754716981,1396678,75329
2022-04-01,NH,New Hampshire,COM,commercial,305.07929,million kilowatt hours,2022,4,12.0777801011937,0.3276710337949782,6.203009285174283,338.522641509434,0.0,1396678,75329
2022-03-01,NH,New Hampshire,COM,commercial,334.97567,million kilowatt hours,2022,3,5.808222771003755,-5.856075852742383,-0.0207493698854274,524.51,0.0,1396678,75329
2022-02-01,NH,New Hampshire,COM,commercial,322.48197,million kilowatt hours,2022,2,2.01173931515108,-11.15710662801251,-4.585236618283677,584.5881818181817,0.0,1396678,75329
2022-01-01,NH,New Hampshire,COM,commercial,367.59867,million kilowatt hours,2022,1,-2.9952390475502595,-15.530458676628031,-9.270680287235862,778.0883928571428,0.0,1396678,75329
2021-12-01,NH,New Hampshire,COM,commercial,339.01335,million kilowatt hours,2021,12,3.0809066376160072,-6.037813748306688,-1.475834682282919,569.0272727272727,0.0,1387677,73982
2021-11-01,NH,New Hampshire,COM,commercial,325.64807,million kilowatt hours,2021,11,8.133899099978313,-3.1538255084225515,2.4794644615378507,447.6971698113208,0.0,1387677,73982
2021-10-01,NH,New Hampshire,COM,commercial,335.62853,million kilowatt hours,2021,10,16.32683692963897,6.201447880414709,11.264571339300112,202.7471698113208,0.6603773584905663,1387677,73982
2021-09-01,NH,New Hampshire,COM,commercial,340.89724,million kilowatt hours,2021,9,22.052403921110816,10.348247080585445,16.200615067603216,69.47211538461539,16.84326923076923,1387677,73982
2021-08-01,NH,New Hampshire,COM,commercial,401.3331,million kilowatt hours,2021,8,26.39123749328375,15.402762339506708,20.89840439850269,16.074528301886794,103.42735849056604,1387677,73982
2021-07-01,NH,New Hampshire,COM,commercial,368.12823,million kilowatt hours,2021,7,23.976651892540357,14.057649711157008,19.01835550117166,29.71666666666667,59.31481481481482,1387677,73982
2021-06-01,NH,New Hampshire,COM,commercial,371.2317,million kilowatt hours,2021,6,26.007108079691555,12.651952908484349,19.329558124503517,42.597115384615385,81.04230769230769,1387677,73982
2021-05-01,NH,New Hampshire,COM,commercial,315.93001,million kilowatt hours,2021,5,19.377446559273977,6.048336738902134,12.706140393268404,169.21698113207546,15.043396226415096,1387677,73982
2021-04-01,NH,New Hampshire,COM,commercial,306.17914,million kilowatt hours,2021,4,13.094568892215282,0.6313053505628327,6.864074618678148,318.795283018868,0.0,1387677,73982
2021-03-01,NH,New Hampshire,COM,commercial,332.65092,million kilowatt hours,2021,3,7.278068408095289,-6.590585200011724,0.3529894373845986,527.0083333333333,0.0,1387677,73982
2021-02-01,NH,New Hampshire,COM,commercial,323.53878,million kilowatt hours,2021,2,-1.0632524112844968,-11.450600139412977,-6.247048997744185,631.5836363636363,0.0,1387677,73982
2021-01-01,NH,New Hampshire,COM,commercial,346.51292,million kilowatt hours,2021,1,-0.5781760017668646,-8.891313227311066,-4.729097807544791,657.9827272727273,0.0,1387677,73982
2020-12-01,NH,New Hampshire,COM,commercial,345.69955,million kilowatt hours,2020,12,2.4705287410545558,-6.670312208752115,-2.097653543147475,582.1845454545455,0.0,1378756,67564
2020-11-01,NH,New Hampshire,COM,commercial,306.62536,million kilowatt hours,2020,11,9.877758080938651,-1.9586380078572443,3.96002675373156,388.2009615384616,0.0461538461538462,1378756,67564
2020-10-01,NH,New Hampshire,COM,commercial,322.12247,million kilowatt hours,2020,10,14.511097195572304,3.211994609039061,8.86709993823807,266.4058823529412,0.0705882352941176,1378756,67564
2020-09-01,NH,New Hampshire,COM,commercial,347.64403,million kilowatt hours,2020,9,22.542603197488145,8.140345875353661,15.340386301126786,97.57352941176472,22.508823529411767,1378756,67564
2020-08-01,NH,New Hampshire,COM,commercial,355.98239,million kilowatt hours,2020,8,26.58193934479947,13.30956795402521,19.94575364941234,24.51372549019608,81.60588235294117,1378756,67564
2020-07-01,NH,New Hampshire,COM,commercial,397.04093,million kilowatt hours,2020,7,28.25191317219802,16.24575651355464,22.248876222186677,5.569,132.91899999999998,1378756,67564
2020-06-01,NH,New Hampshire,COM,commercial,334.72528,million kilowatt hours,2020,6,25.31313597468942,11.188435478123408,18.248980883101574,53.964,61.069,1378756,67564
2020-05-01,NH,New Hampshire,COM,commercial,285.19008,million kilowatt hours,2020,5,19.14449826890341,5.376766720778041,12.260632494840724,185.96764705882356,22.15686274509804,1378756,67564
2020-04-01,NH,New Hampshire,COM,commercial,287.22102,million kilowatt hours,2020,4,10.013359238252896,-1.0630364806853485,4.474215231487052,371.72314814814814,0.0,1378756,67564
2020-03-01,NH,New Hampshire,COM,commercial,333.53958,million kilowatt hours,2020,3,7.235293589234051,-4.276361431141579,1.4794660790462362,483.6157407407408,0.0,1378756,67564
2020-02-01,NH,New Hampshire,COM,commercial,342.57058,million kilowatt hours,2020,2,1.7503828571457951,-9.532523761267514,-3.8883747338558825,601.1574074074074,0.0,1378756,67564
2020-01-01,NH,New Hampshire,COM,commercial,371.34776,million kilowatt hours,2020,1,1.5131352649199112,-8.59560756491763,-3.5407217526329835,630.775,0.0,1378756,67564
2019-12-01,NH,New Hampshire,COM,commercial,365.72453,million kilowatt hours,2019,12,0.9733255835747492,-8.584729913764397,-3.8057021650948233,623.6290909090909,0.0,1371857,63946
2019-11-01,NH,New Hampshire,COM,commercial,331.49457,million kilowatt hours,2019,11,4.957181109764292,-4.73732437386652,0.102657188723684,500.8111111111111,0.0,1371857,63946
2019-10-01,NH,New Hampshire,COM,commercial,341.32224,million kilowatt hours,2019,10,14.68612234503967,3.650805314437288,9.16846382973848,263.60188679245283,0.1754716981132076,1371857,63946
2019-09-01,NH,New Hampshire,COM,commercial,353.5645,million kilowatt hours,2019,9,21.553737782452615,7.804326193684187,14.679031988068404,105.53396226415094,10.898113207547173,1371857,63946
2019-08-01,NH,New Hampshire,COM,commercial,390.44428,million kilowatt hours,2019,8,26.21220937309799,12.398740689215431,19.30490797901632,23.22358490566038,62.70660377358491,1371857,63946
2019-07-01,NH,New Hampshire,COM,commercial,420.30585,million kilowatt hours,2019,7,28.380856465032803,14.863902080248126,21.62223210595039,6.967924528301887,117.14245283018867,1371857,63946
2019-06-01,NH,New Hampshire,COM,commercial,351.71864,million kilowatt hours,2019,6,23.529201349272373,10.45569713061405,16.992449239943213,57.61792452830189,26.05188679245283,1371857,63946
2019-05-01,NH,New Hampshire,COM,commercial,337.04881,million kilowatt hours,2019,5,16.379466884159484,5.400234741190673,10.892261610998,217.8221153846154,3.021153846153846,1371857,63946
2019-04-01,NH,New Hampshire,COM,commercial,323.63943,million kilowatt hours,2019,4,11.469278272925331,0.0391993888464476,5.755548354695414,336.9218181818182,0.5154545454545455,1371857,63946
2019-03-01,NH,New Hampshire,COM,commercial,352.49253,million kilowatt hours,2019,3,3.979205972570037,-8.88239076295904,-2.4543450833665448,610.2545454545455,0.0,1371857,63946
2019-02-01,NH,New Hampshire,COM,commercial,336.78213,million kilowatt hours,2019,2,-0.2623270063270063,-11.536144485144485,-5.8975610315610325,646.7936363636364,0.0,1371857,63946
2019-01-01,NH,New Hampshire,COM,commercial,376.3165,million kilowatt hours,2019,1,-1.903853036748198,-12.86595052528117,-7.384901781014683,760.7190909090909,0.0,1371857,63946
2018-12-01,NH,New Hampshire,COM,commercial,369.17991,million kilowatt hours,2018,12,1.3169874219217934,-8.87371290901658,-3.770547494280531,642.3163636363637,0.0,1364941,60335
2018-11-01,NH,New Hampshire,COM,commercial,348.4993,million kilowatt hours,2018,11,3.93160023302189,-4.011994801819363,-0.0393533082386682,515.4564814814815,0.0,1364941,60335
2018-10-01,NH,New Hampshire,COM,commercial,359.86098,million kilowatt hours,2018,10,12.109357448816342,2.914417783583779,7.51188761620006,314.27924528301884,2.95,1364941,60335
2018-09-01,NH,New Hampshire,COM,commercial,382.58988,million kilowatt hours,2018,9,22.31481565016702,11.168154660461273,16.741485155314145,78.80660377358491,41.58396226415094,1364941,60335
2018-08-01,NH,New Hampshire,COM,commercial,433.51376,million kilowatt hours,2018,8,26.84559998038063,15.49937326852269,21.170202472555324,11.34056603773585,107.5245283018868,1364941,60335
2018-07-01,NH,New Hampshire,COM,commercial,422.08916,million kilowatt hours,2018,7,28.37838703880822,14.706662435150568,21.54252473697939,10.200943396226414,118.5264150943396,1364941,60335
2018-06-01,NH,New Hampshire,COM,commercial,369.15943,million kilowatt hours,2018,6,23.68519721332669,10.066312389627289,16.875754801476987,64.99905660377358,31.50471698113208,1364941,60335
2018-05-01,NH,New Hampshire,COM,commercial,351.4281,million kilowatt hours,2018,5,21.95745569604549,6.875368897554195,14.417809887659798,119.8898148148148,13.682407407407409,1364941,60335
2018-04-01,NH,New Hampshire,COM,commercial,326.47803,million kilowatt hours,2018,4,9.19783160007298,-1.808355265158426,3.692399113896959,413.2407407407408,0.0879629629629629,1364941,60335
2018-03-01,NH,New Hampshire,COM,commercial,357.27751,million kilowatt hours,2018,3,4.400098975990396,-5.633558931070914,-0.6167299775402592,549.9300000000001,0.0,1364941,60335
2018-02-01,NH,New Hampshire,COM,commercial,343.12905,million kilowatt hours,2018,2,3.2721690716690714,-8.520348484848485,-2.622704425204425,556.6445454545454,0.0,1364941,60335
2018-01-01,NH,New Hampshire,COM,commercial,379.3549,million kilowatt hours,2018,1,-1.812749729337174,-12.572031947985352,-7.194928920630381,750.8681818181818,0.0,1364941,60335
2017-12-01,NH,New Hampshire,COM,commercial,377.54324,million kilowatt hours,2017,12,-1.8134213305693416,-10.897034405989354,-6.355227868279348,723.9767857142857,0.0,1359076,57878
2017-11-01,NH,New Hampshire,COM,commercial,346.09065,million kilowatt hours,2017,11,7.303950617283951,-3.4724765857811835,1.915737015751384,466.2648148148148,0.0,1359076,57878
2017-10-01,NH,New Hampshire,COM,commercial,353.71064,million kilowatt hours,2017,10,18.968911934618944,5.764132422575863,12.364128224814564,172.32222222222222,4.452777777777778,1359076,57878
2017-09-01,NH,New Hampshire,COM,commercial,373.50814,million kilowatt hours,2017,9,23.558621843602687,11.076239784055876,17.317430813829283,61.99166666666667,41.6675925925926,1359076,57878
2017-08-01,NH,New Hampshire,COM,commercial,400.76121,million kilowatt hours,2017,8,25.140208483721104,11.7991608698339,18.4696846767775,36.88518518518519,51.15648148148148,1359076,57878
2017-07-01,NH,New Hampshire,COM,commercial,397.81947,million kilowatt hours,2017,7,25.864310059610396,13.66837116950669,19.76634061455854,21.66203703703704,75.59074074074074,1359076,57878
2017-06-01,NH,New Hampshire,COM,commercial,367.58228,million kilowatt hours,2017,6,23.87325060426628,11.091380893575252,17.482315748920765,61.45909090909091,47.30363636363636,1359076,57878
